Date;ICLN;BOTZ;IWDA.AS;SXR8.DE;ISPY.MI;BCHN.MI;TLT;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;TEN.MI;TRN.MI;MONC.MI;TES.MI;REC.MI;SRI.MI;DIA.MI;CHL.MI;A2A.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;^VIX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2017.04.21;7,677992;16,721582;43,759998;209,130005;9,88;NaN;108,783165;1,464973;5,690536;10,087358;63,763805;3,028936;12,858603;9,226127;11,082434;8,20993;2,839694;12,161744;3,571178;20,081213;0,4998;28,589155;3,531852;60,366249;0,0297;1,004571;69,926468;31,341902;168,676666;81,87043;35,855598;78,072258;165,348938;15,244291;115,641212;109,590073;157,017654;61,381229;33,379204;20,373333;163,410004;25,093245;26,861433;103,920006;87,580994;71,763077;19,974218;67,158356;28,435123;75,693092;59,852924;81,077408;25,625771;49,329674;24,115911;27,488808;36,112431;113,110001;95,382011;40,4342;39,500015;33,732552;49,39436;42,1595;49,619999;1287,400024;3,101;398,5;78,989998;405;357;129,850006;2,5365;2347,5;20503;5442;19742;24042,019531;18620,75;2,237;14,63;1139,653076;1,07149;117,194;0,83692;1,07023;1,4437;1,42504;1,53302;7,364;8,32979;9,62938;1217,910034;1,4983;9,2384;14,08278;3,90071;60,46476
2017.04.24;7,769067;17,041843;43,740002;207,619995;9,745;NaN;108,246048;1,574525;5,890842;10,387404;65,391335;3,218336;13,281889;9,569274;12,544926;8,567467;2,965458;12,169836;3,665934;20,201679;0,4973;29,868879;3,616956;61,838604;0,0305;1,024888;71,617874;32,93372;170,247681;84,031769;36,03043;78,90123;165,348938;15,452658;115,90799;108,881416;159,256042;62,425804;33,700634;20,535334;165,779999;25,406656;27,380573;104,884422;88,253593;74,293289;20,78339;67,014954;28,724327;76,487465;60,164455;81,881325;25,70195;49,978954;24,385668;27,874084;35,959572;114,860001;96,130394;40,807327;40,044479;33,599945;49,593884;43,138;49,23;1275,800049;3,066;395,100006;80,089996;402,5;359,25;129,5;2,5535;2370;20696;5504;20684;24139,480469;18875,880859;2,273;10,84;1150,83313;1,087394;119,579002;0,8476;1,07963;1,46603;1,43899;1,54416;7,3751;8,45456;9,60899;1215,640015;1,51436;9,26939;14,12376;3,92973;60,324299
2017.04.25;7,796393;17,02632;43,744999;207,610001;9,86;NaN;106,942818;1,605993;5,884773;10,344543;65,343056;3,202432;13,855686;9,595172;12,853673;8,795398;2,899718;12,153652;3,603799;20,136812;0,4941;29,633825;3,586318;60,734337;0,0303;1,036176;73,30928;36,077797;171,603561;90,637291;35,888908;81,400627;164,789352;15,511003;115,648407;110,298691;159,994049;62,786327;33,909439;20,919333;167,529999;25,84841;27,690382;105,345306;88,503418;74,938568;21,09123;67,256935;29,265413;76,871803;60,624363;82,49971;25,717184;50,319046;24,507053;27,991344;35,692066;115,480003;95,995857;40,69812;39,708729;34,024265;49,721588;43,615002;49,560001;1265,599976;3,043;385,100006;80,709999;408,75;365;129,899994;2,582;2385;20945;5548,25;20806;24455,939453;19079,330078;2,327;10,76;1158,131226;1,086484;119,116997;0,8502;1,0819;1,4717;1,43725;1,54904;7,4699;8,45063;9,623;1231,459961;1,5136;9,2964;14,14465;3,88407;60,642658
2017.04.26;7,759961;17,177715;44,099998;209,809998;9,93;NaN;107,532814;1,594338;6,434099;10,387404;66,695305;3,186528;13,620526;9,452733;12,6343;8,956289;2,886855;12,33167;3,592926;20,831825;0,5045;29,599007;3,557383;61,102425;0,0303;1,027146;74,778137;36,038246;169,920364;90,845627;35,997135;80,797745;163,726227;15,527667;115,410454;110,681755;159,88739;62,703144;33,710018;20,677999;167,630005;25,670721;27,631775;105,413589;88,224777;75,082901;21,012068;67,597481;29,041513;74,941475;60,379566;81,997276;25,785738;50,272659;24,311483;27,974592;36,196503;114,970001;95,29792;40,670807;39,745022;34,289455;50,040821;43,586498;49,619999;1262,099976;3,142;377,200012;80,690002;407,75;359;128,149994;2,591;2382,25;20905;5536,25;20837;24578,429688;19289,429688;2,311;10,85;1174,440796;1,092825;121,339996;0,85154;1,08559;1,48323;1,44987;1,57227;7,5115;8,5014;9,5835;1229,349976;1,52321;9,36222;14,27864;3,9109;61,41029
2017.04.27;7,723529;17,249531;43,939999;208,880005;9,94;NaN;107,497589;1,557044;6,270211;10,230239;67,033363;3,179299;13,470021;9,439785;12,146802;8,83562;2,889714;11,651971;3,608459;21,082031;0,4973;29,903702;3,574404;62,11467;0,0303;1,036176;74,956177;34,130047;171,332382;89,126976;35,805656;79,365929;162,718979;15,644355;115,597923;110,930733;160,797531;63,109863;33,735825;20,575333;166,550003;26,07052;27,648518;105,609886;88,01339;74,386711;20,800982;67,60643;29,349375;74,898766;60,275715;81,525757;25,79336;51,068798;23,610128;28,267742;35,669136;115,43;94,71769;40,743622;39,608917;34,996632;49,945042;43,712502;48,970001;1263,699951;3,239;377,700012;79,32;413,5;362;127,099998;2,58;2386;20898;5591;20597;24698,480469;19251,869141;2,296;10,36;1212,820923;1,090893;121,291;0,84896;1,08339;1,48562;1,45829;1,58049;7,5085;8,48573;9,55167;1234,150024;1,5218;9,35929;14,45105;3,90067;61,92572
2017.04.28;7,723529;17,43004;43,785;208,119995;9,715;NaN;107,735329;1,558209;6,306632;10,194519;66,695305;3,15472;13,959158;9,407412;12,138677;9,054611;2,899718;11,635789;3,596033;20,998627;0,5005;29,60771;3,659509;63,310951;0,03;1,027146;74,021454;33,348972;172,837952;88,762405;35,922192;78,876083;162,215393;15,68603;115,57634;110,700905;160,567963;63,285511;33,702969;20,938;165,210007;25,739824;27,690382;105,379448;87,64827;73,868759;20,528328;67,373428;29,246756;74,59127;60,565006;82,476501;25,839069;50,968323;24,008013;28,535765;35,088291;115,5;95,255867;40,916534;39,599838;34,643036;49,745522;45,298;49,330002;1266,099976;3,276;379,799988;80,230003;418,5;358;131,050003;2,5965;2380,5;20874;5580,5;20609;24615,130859;19196,740234;2,282;10,82;1208,334106;1,086425;120,834999;0,84256;1,08024;1,48047;1,4549;1,57836;7,4835;8,45325;9,602;1228,180054;1,5176;9,30686;14,50156;3,87077;62,189091
2017.05.01;7,787285;17,459156;43,785;208,119995;9,715;NaN;106,839722;1,558209;6,306632;10,194519;66,695305;3,15472;13,959158;9,407412;12,138677;9,054611;2,899718;11,635789;3,596033;20,998627;0,5005;29,60771;3,659509;63,310951;0,03;1,027146;74,021454;32,904049;170,556244;88,536728;35,98048;78,524437;161,935608;15,77771;114,530807;109,867767;159,731644;64,163727;34,390411;21,521999;165,440002;26,317303;27,966705;105,268494;87,686707;73,919685;20,765802;67,418236;29,52663;74,386269;60,869133;81,873589;25,732416;51,385715;24,169863;28,452;35,065357;116,68;94,414978;40,998444;39,454651;34,643036;49,785423;45,628502;48,84;1253,300049;3,215;388,299988;80,449997;442,75;369,25;133,600006;2,65;2387;20873;5630,75;20609;24615,130859;19310,519531;2,325;10,11;1303,263672;1,09075;121,417999;0,84339;1,08431;1,48775;1,45739;1,58667;7,4899;8,48167;9,64436;1238,23999;1,52326;9,34119;14,54469;3,87352;62,008202
2017.05.02;7,878364;17,43004;43,904999;208,369995;9,815;NaN;107,386757;1,56054;6,04259;10,21595;66,936783;3,198094;14,21313;9,420361;12,293051;9,143995;2,929729;11,684338;3,613119;21,322968;0,506;29,973347;3,690146;65,335434;0,0304;1,044453;74,377541;32,953487;171,538116;88,111404;36,122005;78,524437;162,215393;15,752712;114,718246;109,523033;161,141907;64,062035;34,608601;21,259333;166,050003;25,537458;28,410486;105,575722;88,916557;73,444237;20,69544;67,678123;29,778513;73,643196;60,861702;81,440712;25,602919;51,501659;23,859648;28,67815;35,088291;118,089996;94,423386;41,071251;39,563541;34,775646;50,040821;45,821999;47,66;1255,099976;3,195;385,200012;80,830002;441,5;364;134;2,625;2385,75;20865;5639,75;20733;24696,130859;19445,699219;2,296;10,59;1328,717651;1,090893;121,968002;0,84579;1,08606;1,4916;1,44827;1,57574;7,5105;8,48475;9,64574;1239,140015;1,52287;9,3636;14,60052;3,87591;62,045101
2017.05.03;7,85104;17,420336;43,805;207,830002;9,81;NaN;107,457352;1,568698;6,112395;10,173086;67,178253;3,205323;13,959158;9,530428;12,528674;8,965227;2,929729;11,562963;3,648847;21,499039;0,515;29,729588;3,742911;64,047119;0,0301;1,034671;75,045204;31,332016;171,491379;88,137428;36,063728;77,507057;163,558334;15,677699;114,379379;106,889572;162,043808;63,858639;34,503033;20,734667;166,729996;25,727488;28,711922;105,259964;88,820488;73,868759;20,906527;67,893204;29,72254;73,822571;61,343868;82,491974;25,496267;51,586678;23,050386;28,686522;35,271713;116,57;94,002968;40,852825;39,672443;34,068451;50,783047;46,352001;47,82;1246,400024;3,228;383,600006;80,690002;443;366,25;135;2,533;2383,25;20879;5613,25;20759;24696,130859;19445,699219;2,309;10,68;1368,687378;1,093565;122,462997;0,84498;1,0836;1,49881;1,44965;1,5707;7,529;8,5073;9,62031;1232,650024;1,5226;9,38869;14,5939;3,8526;62,159012
2017.05.04;7,823716;17,459156;43,84;207,850006;9,855;NaN;106,927963;1,608324;6,209513;10,165941;70,993553;3,277612;13,930938;9,711714;12,975547;8,983105;2,992611;11,247389;3,754476;21,786312;0,5135;29,799229;3,768443;63,494991;0,0296;1,07681;75,623848;30,689358;171,192108;86,271225;36,34679;77,14283;163,390457;15,661025;114,682266;106,458633;163,585312;63,609062;34,378681;19,697332;166,339996;25,628765;28,586325;105,789116;88,993454;73,953659;20,976887;68,412971;29,162792;73,83963;60,557579;81,015594;25,481039;51,965439;22,807613;28,627892;35,065357;115,860001;94,986801;41,380665;40,461891;33,847466;50,583523;46,583;45,52;1226,5;3,186;388,5;80,830002;426;358;132,699997;2,502;2385,5;20871;5625,75;21170;24683,880859;19445,699219;2,356;10,46;1400,683228;1,088898;122,799004;0,84586;1,0824;1,49459;1,46583;1,58106;7,5019;8,47239;9,6251;1233,209961;1,52135;9,42399;14,63426;3,85074;62,453602
2017.05.05;7,960334;17,604733;43,82;207,009995;9,905;NaN;107,025024;1,656107;6,239862;10,423127;72,20092;3,30942;14,147283;9,873575;13,17867;8,974164;3,019765;11,417312;3,766902;21,128363;0,51;29,799229;3,734401;63,771057;0,0297;1,068533;75,75737;31,460548;173,006256;86,488235;36,371754;79,240318;163,502319;15,761047;111,798058;107,243889;163,495132;63,784718;34,948811;20,556667;166,550003;25,631235;28,820772;105,413589;88,4842;73,868759;20,880138;68,556366;29,563948;73,882339;60,839462;81,773087;25,503885;51,779911;23,259447;28,803778;35,684425;116,040001;95,205421;41,480785;40,507259;34,483921;51,054413;46,356499;46,220001;1224,800049;3,266;383;79,760002;427,5;361,75;133,100006;2,5195;2397,75;20954;5648,25;21484;24476,349609;19445,699219;2,352;10,57;1414,817139;1,098153;123,581001;0,8495;1,08282;1,5096;1,48144;1,59702;7,5627;8,54566;9,69768;1245,869995;1,53744;9,52963;14,98006;3,90155;63,73526
2017.05.08;7,823716;17,633846;44,119999;208,710007;10,015;NaN;106,442596;1,661934;6,191303;10,423127;72,683884;3,302191;14,147283;9,892997;13,008047;8,831151;3,035486;11,409223;3,797969;20,414818;0,5055;29,973347;3,845037;63,771057;0,0297;1,063265;75,401283;30,669584;173,950714;86,253838;36,538258;78,336021;162,66304;16,094437;111,419434;106,698051;162,880203;63,729221;35,899017;20,479334;165,020004;25,36224;29,289677;105,191681;88,320847;73,953659;21,073639;68,215813;29,405352;73,925049;61,484806;82,461052;25,481039;51,177006;22,949232;28,720024;35,638565;116,860001;95,205421;41,46257;40,543568;34,651882;51,086338;46,715;46,43;1225,300049;3,172;381,200012;76,779999;418;356,75;134,550003;2,4855;2395;20941;5655,5;21428;24577,910156;19895,699219;2,376;9,77;1577,581421;1,096515;123,557999;0,84565;1,08531;1,49881;1,47861;1,589;7,499;8,53419;9,6709;1247,670044;1,54196;9,4395;14,73914;3,88193;63,7798
2017.05.09;7,914795;17,578527;44,279999;209,75;10,1;NaN;106,433792;1,659604;6,179163;10,530287;75,340096;3,289179;14,26957;9,92537;12,918673;8,871373;3,031198;11,425405;3,82127;20,637224;0,511;30,582739;3,923334;64,737289;0,0297;1,065523;75,75737;30,471842;174,78299;86,18441;36,221901;77,657784;161,879684;16,036091;110,749611;107,320503;162,314423;63,821671;36,128933;21,417334;163,460007;25,404194;29,649727;105,157547;88,397728;73,656502;21,09123;68,753532;30,21698;73,796936;61,054565;81,224297;25,42771;51,146103;23,198753;28,393379;35,478069;120;94,784988;41,389767;40,534489;34,545807;50,511696;46,608501;45,880001;1214,300049;3,227;379,700012;77,43;421,75;358,25;132,800003;2,49;2393,25;20907;5676,25;21487;24889,029297;19843;2,407;9,96;1612,789429;1,092777;123,708;0,84419;1,09054;1,49603;1,47866;1,57858;7,5342;8,50469;9,6587;1237,119995;1,53558;9,43566;14,8659;3,91523;63,673882
2017.05.10;7,923904;17,565912;44,330002;210;10,1;NaN;106,310272;1,660769;6,209513;10,58744;74,663971;3,303638;14,495322;9,899471;13,073046;8,795398;3,084076;11,60342;3,84457;20,526018;0,516;31,00931;4,04248;64,599251;0,0289;1,122712;76,113464;30,728905;172,606293;87,113197;36,271851;77,507057;160,592651;16,136112;110,123421;105,012634;161,232117;64,071266;35,957661;21,681334;163,720001;29,932726;29,649727;104,816132;88,637932;74,233849;21,240751;69,195549;30,23564;73,873787;61,331631;82,321915;25,404634;50,999249;23,67082;28,259373;35,447502;119,980003;94,88588;41,435268;40,380226;34,56348;51,03046;46,438999;47,330002;1217,300049;3,292;368,399994;76,489998;424;365,25;134,300003;2,487;2395,25;20893;5675,5;21553;25015,419922;19900,089844;2,414;10,21;1644,547729;1,088684;123,739998;0,84071;1,09584;1,4923;1,4827;1,57812;7,5104;8,47354;9,66551;1238,390015;1,535;9,4515;14,82676;3,94404;63,434429
2017.05.11;7,85104;17,488274;44,165001;209,199997;10,05;NaN;106,310272;1,65028;6,045626;10,644591;73,408302;3,297853;14,166096;9,608121;13,552418;8,759644;3,032627;11,660062;3,822823;20,618689;0,514;30,983196;4,068012;64,277168;0,0294;1,112929;76,469551;30,808002;173,322479;87,660027;36,355103;77,695442;161,54393;16,052763;109,686607;104,936028;161,322281;63,285511;36,268646;21,540001;163,270004;31,218483;29,775335;105,14901;88,493805;74,004608;21,170383;68,681335;30,543503;73,600471;61,855755;82,097755;25,412333;50,473629;23,724773;28,167234;35,172356;120,160004;95,054054;41,098553;39,799469;34,704914;51,421524;46,529999;47,830002;1222,699951;3,376;375,5;79,18;426;360,5;131,899994;2,501;2391;20870;5670,75;21483;25125,550781;19961,550781;2,4;10,6;1701,868896;1,087075;124,230003;0,84045;1,09659;1,48985;1,47685;1,59035;7,4927;8,46136;9,6941;1227,73999;1,53421;9,383;14,66695;3,89823;62,479961
2017.05.12;7,89658;17,556206;44,084999;208,460007;9,97;NaN;107,113243;1,647949;6,082045;10,637448;73,891251;3,300746;14,26957;9,549849;13,820541;8,790928;3,056922;11,514411;3,829037;20,507484;0,517;31,766703;4,119075;64,645271;0,0292;1,121207;72,641632;31,430883;172,672272;87,416985;36,288513;77,921539;158,186584;16,086098;109,482712;105,041359;161,174728;63,211571;36,775158;21,653999;163,320007;31,561514;29,616238;105,524529;89,099144;73,800827;21,108822;68,302444;31,215195;73,617584;61,810841;81,90451;25,389254;51,061077;23,738258;28,016474;35,034794;120,339996;94,94474;41,025745;39,890213;34,457405;50,735165;46,611;47,84;1226,199951;3,424;374,799988;82,18;425;361,75;132,600006;2,518;2388,75;20848;5689;21575;25156,339844;19883,900391;2,335;10,4;1577,962891;1,086496;123,648003;0,84287;1,09489;1,48879;1,47241;1,5866;7,4922;8,46207;9,64701;1220,079956;1,52936;9,34239;14,52056;3,88632;62,021881
2017.05.15;7,987662;17,643549;44,130001;208,350006;10,265;NaN;106,822052;1,656107;6,173092;10,71603;74,808853;3,305083;14,42007;9,608121;13,877415;8,781988;3,056922;11,765254;3,829037;20,526018;0,5135;31,862457;4,093544;64,415215;0,0293;1,116692;73,175751;31,668173;171,861938;88,901268;36,405048;78,373695;157,682968;16,136112;110,312744;104,505089;162,043808;63,257774;36,680916;21,058666;163,800003;33,145885;29,356667;108,383705;89,579544;74,157448;21,161587;68,825684;31,457756;73,737152;61,998024;82,592476;25,473866;51,53257;24,075449;28,669767;34,683224;121,400002;95,810875;41,244164;39,962811;34,448582;50,687279;46,854;48,849998;1228,599976;3,349;387,5;85,32;423,25;367,75;131,25;2,533;2398,5;20930;5701,25;21704;25371,589844;19869,849609;2,338;10,42;1583,269653;1,092729;123,769997;0,84803;1,09377;1,4985;1,47796;1,59131;7,5324;8,51547;9,6564;1226,599976;1,53412;9,35912;14,60896;3,90243;62,3578
2017.05.16;7,951226;17,711483;43,84;206,330002;10,145;NaN;107,219116;1,654942;6,142744;10,751753;73,891251;3,384602;14,457699;9,705237;13,893665;8,84009;3,082647;11,635789;3,883405;20,627956;0,5185;31,7754;3,998226;64,415215;0,0289;1,118949;72,864174;31,796705;172,154022;88,831841;36,504944;78,248116;156,899582;16,227795;111,892708;103,403839;162,273438;64,531502;36,626732;21,134001;163,610001;33,762848;29,331537;109,049431;89,502693;74,386711;21,100027;67,761139;31,336477;73,660278;61,810841;82,901642;25,073908;51,671711;24,338461;28,728395;34,629723;124,019997;95,684723;41,216858;39,645214;34,315971;50,910748;47,150002;48,66;1235;3,23;371,700012;81,32;424,25;367,75;129,25;2,5445;2397;20935;5724,25;21788;25335,939453;19919,820313;2,329;10,65;1563,694458;1,098177;124,782997;0,85088;1,09326;1,49613;1,47953;1,59365;7,5603;8,54858;9,69108;1226,780029;1,53429;9,3822;14,4691;3,89484;61,846661
2017.05.17;7,860148;17,478563;43,145;202,820007;9,915;NaN;108,78096;1,630467;5,860493;10,58744;72,249222;3,345565;13,780432;9,646967;13,300545;8,531714;3,02834;11,482046;3,829037;19,840275;0,5175;30,922249;3,93695;62,712807;0,028;1,094117;71,08374;31,272692;168,460312;86,922211;36,571545;75,610519;153,374435;15,802724;109,89048;101,804596;160,710373;62,737141;35,396969;20,407333;161,259995;31,51956;28,820772;108,110611;88,323586;71,550804;19,851084;67,770149;31,204624;73,677361;61,391499;81,753799;24,789326;50,52774;23,886623;28,326366;33,995358;120,720001;95,642685;40,252182;39,091694;33,679508;50,280243;45,980999;49,07;1257,5;3,192;373,700012;80,169998;427;371,5;132,199997;2,5425;2357,5;20605;5578,75;21284;25293,630859;19814,880859;2,216;15,59;1649,260132;1,109398;124,966003;0,85882;1,09196;1,51003;1,49495;1,60996;7,6321;8,6363;9,73657;1236,699951;1,54719;9,3889;14,50546;3,92897;62,740299
2017.05.18;7,705315;17,439747;43,09;202,580002;9,86;NaN;108,904488;1,623475;5,678396;10,616015;73,408302;3,352794;13,648743;9,744085;13,373671;8,518305;3,044061;11,579147;3,847677;20,007078;0,517;31,113783;3,829718;62,022644;0,0276;1,093365;71,884941;31,559418;167,159958;86,991661;36,463329;76,087791;153,766083;15,652691;109,78125;102,158936;161,040283;62,950974;35,936462;20,870667;161,619995;32,83987;29,222698;108,366623;88,275436;71,28759;20,000605;69,953384;31,859205;73,344238;61,211803;82,120819;24,781637;50,728703;24,210329;26,282719;34,423367;121,269997;95,886559;40,197582;39,000938;34,183372;50,990559;46,512001;49,349998;1251,699951;3,182;367,700012;79,239998;425,75;366;127,400002;2,5265;2363,5;20644;5630,5;21299;25136,519531;19553,859375;2,233;14,66;1699,954956;1,115636;123,959999;0,8601;1,09232;1,51704;1,50122;1,60764;7,6678;8,6851;9,74426;1251,319946;1,5517;9,38105;14,79686;3,99585;63,313919
2017.05.19;7,823716;17,692074;43,18;202,809998;9,85;NaN;109,1604;1,631633;5,899948;10,744608;71,959457;3,386047;13,799246;9,795881;13,649919;8,974164;3,099797;11,676248;3,895055;20,173882;0,522;31,209539;3,829718;62,804829;0,0276;1,113682;72,730637;31,925232;170,326035;88,90995;36,546577;76,979553;156,955582;15,836059;110,654976;102,963318;161,502197;62,932396;36,058971;20,722;163,240005;33,598289;29,47389;108,392242;89,016602;71,983833;20,273262;71,063042;32,569889;73,660278;61,346607;83,174927;24,966228;50,69006;24,756578;26,140329;34,713787;123,220001;95,600632;40,324993;39,164284;34,342484;50,902767;46,7005;50,330002;1252,699951;3,256;363;79,449997;435,25;372,5;132,100006;2,574;2381,5;20787;5653,25;21568;25174,869141;19590,759766;2,245;12,04;1774,107422;1,111358;123,800003;0,85754;1,08822;1,51146;1,49733;1,61126;7,6453;8,64727;9,77136;1253,459961;1,54715;9,41495;14,89816;4,02593;64,02195
2017.05.22;7,814609;17,876471;43,195;202,800003;9,875;NaN;108,860397;1,670215;5,805864;10,73032;72,442398;3,419301;13,507647;9,994123;13,633667;8,831151;3,119321;11,808275;3,945539;20,276665;0,5225;31,105068;3,8961;63,549732;0,0279;1,14108;72,374557;32,587669;173,068054;88,788452;36,779671;76,590195;157,682968;15,927744;111,135475;103,068672;163,737488;63,638962;36,278069;20,690001;165,130005;34,314728;29,641354;108,614128;89,815521;71,915901;20,264469;70,864586;33,645264;73,634651;61,616135;82,86261;24,70472;50,581856;24,877968;26,458601;34,75964;124,75;96,449944;40,616219;39,681507;34,908241;51,110264;47,092999;50,73;1260,699951;3,33;363,299988;78,389999;434,25;375;130,600006;2,589;2392,75;20878;5702;21319;25391,339844;19678,279297;2,254;10,93;1934,145996;1,120486;124,684998;0,86105;1,09005;1,51435;1,50354;1,61584;7,6288;8,71997;9,7751;1251,060059;1,55324;9,38478;14,79186;4,0079;63,499199
2017.05.23;7,887472;17,886171;43,310001;203,309998;9,95;NaN;108,128006;1,675193;5,763374;10,708886;72,925346;3,459783;13,573493;10,028304;13,706793;8,929473;3,095291;11,758763;3,972722;20,351419;0,525;31,04413;3,872271;63,829071;0,0285;1,148085;72,241035;32,884274;172,898438;89,951576;36,954502;76,338982;158,242569;15,802724;110,691338;102,484512;163,094116;63,852802;36,233295;20,257334;165,479996;33,852749;29,641354;108,836044;90,344917;72,81591;20,572304;70,81044;33,271225;73,523605;61,833294;82,979721;24,720102;50,891033;24,72286;26,600986;34,75964;122,93;96,744255;40,552494;39,636139;35,164589;51,517296;47,441002;51,470001;1254,800049;3,219;362,700012;77,220001;429,5;369,5;130,25;2,5905;2398;20915;5711,5;21416;25403,150391;19613,279297;2,285;10,72;2076,438477;1,123886;124,621002;0,8648;1,09356;1,51626;1,50432;1,60448;7,7292;8,74933;9,76847;1252,459961;1,55799;9,38032;14,8846;4,00677;63,617962
