Date;BOTZ;ICLN;VV;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;EXO.MI;TEN.MI;ATL.MI;TRN.MI;MONC.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;FB;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2017.05.23;17,926311;7,955205;100,889076;1,804696;6,223241;11,445076;73,408836;3,728427;13,644563;11,014133;14,520099;9,283897;3,267577;50,426365;12,103388;22,483614;4,138456;20,644527;72,957703;33,150913;172,898422;92,05838;37,758774;73,322639;203,153091;16,339975;115,145615;102,484512;170,611237;64,479218;36,452789;60,771999;165,479996;33,884399;30,130672;148,070007;111,78138;91,058487;74,664749;21,084759;71,272919;34,235661;75,416161;64,070618;85,827682;25,382601;52,828205;25,912867;27,30617;36,79842;122,93;99,353699;41,257568;40,341423;35,995968;52,400433;948,820007;51,470001;1254,800049;3,219;362,700012;77,220001;429,5;369,5;130,25;2,5905;2398;20915;5711,5;21416;25403,15039;19613,2793;2,285;2076,438477;1,123886;124,621002;0,8648;1,09356;1,51626;1,50432;1,60448;7,7292;8,74933;9,76847;1252,459961;1,55799;9,38032;14,8846;4,00677;63,617962
2017.05.24;17,87768;7,973577;101,13652;1,800674;6,187193;11,399266;73,74913;3,692592;13,73912;10,833942;14,528706;9,293192;3,220014;49,653549;12,162842;22,400986;4,077774;20,521301;72,732948;33,400093;174,55687;92,342659;38,303169;74,13089;199,92038;16,383068;115,509148;103,145271;170,404175;64,563705;36,343765;62,043999;164,929993;34,265209;30,232809;150,039993;111,772614;91,98011;74,621201;21,057713;70,964172;33,735313;75,784126;63,845615;85,787308;25,311531;52,900433;25,792706;27,074032;36,442413;122,809998;100,225891;41,507549;40,202888;36,493649;52,708908;954,960022;51,360001;1252,400024;3,209;361,600006;77,540001;432,5;371,25;128,550003;2,578;2402;20985;5731,25;21370;25428,5;19742,98047;2,266;2176,186523;1,117931;125,153999;0,8628;1,09149;1,51144;1,4962;1,59487;7,6944;8,7035;9,73597;1256,890015;1,55478;9,3672;14,6398;3,99635;63,122349
2017.05.25;18,013853;8,028693;101,613045;1,785925;6,160976;11,185481;73,846359;3,715963;13,918777;10,803912;14,451243;9,40471;3,248552;49,363739;12,052426;22,520336;4,069684;20,398079;72,732948;32,981472;176,27182;93,293198;38,626396;73,165802;197,477951;15,831504;116,031746;102,723915;172,172943;65,361725;36,469387;63,366001;165,300003;34,188545;30,275366;151,960007;112,531464;92,203255;74,307777;20,958551;71,109467;34,351124;76,099541;63,426655;84,890823;25,398401;53,213345;25,594786;27,031042;36,66087;123,629997;101,495346;41,850132;40,590782;36,502705;52,798203;969,539978;48,900002;1255,800049;3,184;353;77,160004;430,75;369,25;129,300003;2,592;2413,5;21063;5782;21292;25630,7793;19813,13086;2,255;2056,181885;1,123091;125,244003;0,86531;1,09204;1,50623;1,49786;1,593;7,7284;8,74637;9,72613;1255,660034;1,55426;9,35599;14,4828;3,99493;63,154091
2017.05.26;17,994398;8,019507;101,649719;1,757769;6,200302;10,925887;74,186676;3,745566;13,899867;10,773879;14,279103;9,544108;3,235868;49,653549;11,874061;22,57542;4,077774;20,947842;73,047607;33,160881;175,819458;93,861717;38,609386;73,660431;197,190613;15,917686;115,49398;103,815613;173,14798;65,680916;36,407753;65,028;165,690002;35,073799;30,224287;152,130005;111,99321;91,844299;74,31649;20,949541;70,94603;34,226036;76,441223;63,271488;84,575851;25,382601;53,004719;25,333261;27,082624;36,668957;123,989998;101,823494;41,905685;41,292702;37,018478;52,700802;971,469971;49,799999;1267,599976;3,236;354,200012;77,089996;438,25;374,25;131,199997;2,5595;2413,75;21066;5792,25;21211;25639,26953;19686,83984;2,25;1969,611816;1,121076;125,249001;0,86695;1,09091;1,51149;1,50369;1,59717;7,69;8,73364;9,7406;1254,660034;1,55393;9,41178;14,49486;3,9995;63,443748
2017.05.30;18,08194;8,010323;101,539749;1,710841;6,082326;10,933521;74,575584;3,683244;13,994422;10,421007;13,64218;9,293192;3,223184;47,760139;11,695695;22,43771;4,061593;20,644527;72,373322;32,881802;176,092758;93,692947;38,64341;73,45533;196,544128;16,322737;114,918396;103,748573;174,675232;66,103394;36,421982;67,019997;165,110001;35,823048;30,454107;152,380005;112,160866;91,89283;73,045372;20,652061;70,964172;34,033592;76,572624;62,92234;84,042793;25,374708;52,972637;25,42515;27,237387;37,380981;123,910004;101,909874;42,053837;41,560535;37,190399;52,66832;975,880005;49,66;1262,099976;3,145;346,799988;77,260002;429,5;367;132,100006;2,561;2410,75;21015;5792;20814;25639,26953;19677,84961;2,217;1947,077759;1,112904;123,723;0,86845;1,08975;1,49936;1,49586;1,5772;7,6195;8,67359;9,7131;1249,150024;1,54367;9,3895;14,45726;3,98432;62,906479
2017.05.31;18,101393;7,982763;101,539749;1,70816;6,124929;10,757915;74,867279;3,706614;13,871497;10,548641;13,401183;9,177026;3,235868;47,963005;11,423898;22,749855;4,069684;20,549738;72,643044;32,831963;176,799469;93,657402;38,677441;74,746132;196,687775;16,167614;115,600044;103,365532;176,426804;65,568268;36,206303;68,202003;165,279999;35,694469;30,096622;151,460007;113,166809;92,387581;71,52179;20,267689;71,37281;33,148354;77,177147;62,456814;83,574364;25,785376;52,972637;24,803125;27,108421;37,736984;122,459999;101,618576;42,026051;42,170101;37,724281;52,85503;964,859985;48,32;1272;3,071;345,100006;76,980003;429,25;372;129,350006;2,577;2411;21002;5793,25;20732;25660,65039;19650,57031;2,196;2034,353516;1,117169;123,800003;0,8721;1,0901;1,50478;1,49759;1,5756;7,6494;8,7047;9,75286;1255,219971;1,5479;9,43839;14,6451;3,96785;63,365799
2017.06.01;18,373739;8,001136;102,346191;1,724249;6,432977;10,887712;76,617424;3,725311;13,776942;10,661261;13,306504;9,288546;3,254893;48,494316;11,559797;23,530216;4,126319;20,625566;72,598083;32,831963;176,50737;93,852837;38,949638;75,711227;199,130203;16,331358;115,630318;103,624084;176,323303;65,81237;36,305843;68,073997;166,660004;35,696945;30,547737;151,529999;113,634468;92,552521;72,314064;20,466658;72,471542;33,677574;77,212189;62,611988;84,212402;25,83276;53,526268;24,887947;27,357756;37,631802;123,970001;101,931602;42,396412;42,576458;37,697136;52,976784;966,950012;48,360001;1267;3,008;353,200012;77,629997;429;370,5;127,699997;2,5845;2429,5;21132;5822;20936;25809,2207;19860,0293;2,217;2147,591797;1,124354;124,510002;0,8729;1,08815;1,51631;1,51357;1,58679;7,6469;8,75784;9,7664;1257,650024;1,55516;9,48258;14,7144;3,96975;63,849178
2017.06.02;18,587729;8,001136;102,694427;1,736317;6,410038;10,727373;78,02726;3,684802;13,928234;10,548641;13,332326;9,232785;3,264406;49,025631;11,51733;23,906628;4,106092;20,398079;73,272369;32,752224;179,249359;94,119339;39,034691;76,061066;200,279617;16,357212;115,160759;102,637741;178,350983;67,370834;36,843861;67,970001;166,289993;35,518902;30,794569;153,610001;114,781601;93,280136;71,948402;20,303869;72,299011;33,590977;77,615204;61,680969;83,275558;25,698502;53,959553;25,071726;27,495319;37,575157;124,129997;102,314186;42,276031;42,945881;37,995743;53,147266;975,599976;47,66;1276,800049;2,999;353,5;76,690002;429,5;372,75;125,550003;2,5715;2437,75;21203;5886;20928;25924,05078;20177,2793;2,159;2206,552734;1,121579;124,956001;0,8701;1,0892;1,51552;1,51964;1,58782;7,6263;8,73659;9,7311;1257,02002;1,55463;9,4764;14,45089;3,95997;63,154888
2017.06.05;18,636362;8,001136;102,630295;1,713523;6,354326;10,658658;77,832809;3,672338;13,918777;10,398483;13,142971;9,107328;3,223184;48,446014;11,491848;23,759733;4,106092;20,180071;73,272369;33,210716;178,043259;93,453087;39,119759;76,254105;200,997955;16,202082;115,433388;102,005714;177,936813;67,859039;36,483601;69,463997;166,520004;36,599491;30,973303;153,630005;115,028641;93,668182;72,078995;20,267689;72,880165;33,629459;77,746628;62,161999;83,340157;25,548454;54,168179;24,788986;27,30617;37,518524;125,370003;102,496788;42,516769;43,056717;37,814777;52,822556;983,679993;47,400002;1279,300049;2,982;351,600006;76,309998;429,5;373;128,449997;2,5545;2434,5;21176;5880,75;20721;25862,99023;20170,82031;2,182;2386,790527;1,128083;124,602997;0,87645;1,08609;1,52263;1,51846;1,58047;7,6753;8,78695;9,72689;1260,160034;1,55857;9,50092;14,45536;3,95508;63,833099
2017.06.06;18,539093;7,99195;102,327873;1,713523;6,308447;10,742643;78,513412;3,723753;13,710752;10,330911;13,23765;9,200259;3,250137;47,8181;11,423898;23,603662;4,154637;19,810404;70,844948;32,831963;175,970261;92,875679;39,111248;76,881386;200,638794;15,736707;115,403107;101,028938;177,237915;68,084328;36,60685;70,57;166,130005;36,433826;31,007353;152,809998;115,443367;92,930893;72,226974;20,104897;71,672462;33,870018;77,799194;63,007698;84,13163;25,327318;54,457031;24,895018;27,134216;37,575157;124,620003;102,340271;42,22974;42,816586;37,751438;52,497837;976,570007;48,189999;1294,400024;3,042;355;76,019997;435,75;377,25;125,550003;2,5445;2430,75;21156;5863,25;20760;25997,14063;19979,90039;2,147;2540,775635;1,125682;124,247002;0,8719;1,08618;1,51696;1,5034;1,57873;7,6489;8,7689;9,73911;1256,839966;1,55468;9,5011;14,28433;3,9658;63,68832
2017.06.07;18,578001;7,936832;102,501991;1,705478;6,377265;10,52886;77,978638;3,736218;14,230814;10,308388;13,366755;9,107328;3,254893;47,335087;11,296494;23,686291;4,162728;19,895712;71,429321;32,712357;177,242325;91,951813;38,711468;77,182999;198,842865;15,719472;114,350327;101,431137;176,892746;67,962311;36,824913;71,93;166,5;36,873981;31,032885;153,119995;115,372772;93,221901;73,0541;20,439528;71,872238;33,687199;77,772919;62,774925;83,808586;25,272041;55,163116;24,654692;27,177204;37,623703;125,639999;101,775093;42,035313;43,001305;37,905262;52,002655;980,940002;45,720001;1290,099976;3,02;357,899994;75,790001;444,75;384,75;125,75;2,549;2432;21163;5879,75;20740;25974,16016;19984,61914;2,178;2427,507813;1,127142;123,410004;0,87332;1,0848;1,51576;1,50082;1,56989;7,6499;8,7826;9,77296;1259,189941;1,55493;9,53424;14,44016;3,9617;63,713428
2017.06.08;18,568275;7,955205;102,529472;1,722908;6,30517;10,605211;79,291252;3,849955;14,391564;10,488577;13,797108;9,269958;3,302456;47,827759;11,474861;23,787277;4,178909;19,857796;71,024757;33,390125;178,96669;93,284294;38,388233;77,170914;198,19635;15,753939;115,198624;99,898933;177,69519;67,549217;36,73484;74;166,940002;39,549534;31,347811;154,710007;115,19632;93,221901;73,959526;20,774157;71,672462;34,274151;76,966896;62,549927;83,994347;25,0746;55,171143;25,156546;27,177204;37,372879;142,339996;100,766472;42,053837;43,149071;37,045631;51,304531;983,409973;45,639999;1276,300049;3,028;363,600006;76,550003;449,25;385,75;126,349998;2,607;2432,5;21178;5885;21042;26063,06055;19909,25977;2,194;2507,928955;1,125518;123,679001;0,86825;1,08571;1,52;1,49247;1,56551;7,641;8,77155;9,77653;1264;1,55587;9,5633;14,4408;3,99798;63,974709
2017.06.09;18,422375;7,881716;102,419518;1,733635;6,364157;10,612844;79,437096;3,815678;14,505029;10,563657;13,883178;9,590573;3,327823;48,446014;11,695695;23,869904;4,166774;19,97154;71,294464;32,901733;179,060913;94,092712;38,549843;78,099823;200,710587;15,340274;116,713402;101,143852;178,549438;66,018929;35,310379;71,463997;170;36,992683;30,462616;149,600006;116,061043;91,737579;75,709496;21,407238;72,117424;33,581352;77,23848;63,721474;85,932663;25,880142;55,901287;25,015181;26,970858;37,801712;139,440002;100,809937;41,69273;43,675514;36,819408;52,270554;949,830017;45,830002;1268,5;3,039;364,399994;75,690002;445,75;387,75;126,550003;2,646;2430,5;21251;5740,5;21122;26030,28906;20013,25977;2,199;2523,061279;1,118481;122,873001;0,87903;1,084;1,51213;1,48576;1,55346;7,5944;8,71944;9,7668;1253,800049;1,54666;9,5219;14,44;3,94728;63,76741
2017.06.12;18,227839;7,881716;102,373672;1,72559;6,393652;10,658658;76,374344;3,773611;13,171778;10,676276;13,736857;9,311778;3,31514;47,58625;11,738163;23,548578;4,106092;19,450212;70,620186;31,675768;179,032654;94,225952;38,558353;77,21917;207,894272;15,420762;117,531364;102,50367;178,946381;65,511932;34,466618;71,802002;170,5;37,084171;29,99449;148,440002;116,316948;90,709221;75,726891;21,506723;71,953964;33,225334;77,308571;64,342178;87,257179;25,824863;55,788967;24,796057;26,867683;38,182003;139,080002;101,062103;41,526066;43,564678;37,072769;52,270554;942,900024;46,080002;1266,099976;3,024;370,200012;75,129997;434;377,25;127,599998;2,6125;2428,5;21226;5711;20910;25708,03906;19908,58008;2,213;2375,517822;1,120197;123,514;0,87914;1,0854;1,50696;1,48771;1,55382;7,5497;8,73203;9,75632;1258,420044;1,55061;9,51819;14,45616;3,96382;63,813801
2017.06.13;18,315378;7,881716;102,841057;1,733635;6,547676;10,689198;76,666039;3,778285;13,323069;10,886498;13,960642;9,302485;3,285016;48,349411;11,899541;23,833181;4,085865;19,715616;71,654083;32,37347;180,059723;93,941673;38,618389;78,727127;204,374237;15,403396;116,826996;102,044014;180,430481;66,32872;34,743919;75,190002;171,470001;37,437767;30,266859;150,679993;116,493431;92,242065;75,979385;21,497683;72,208206;33,552486;77,150871;64,365456;87,329903;25,730089;55,901287;25,107069;27,254583;37,591343;136,600006;101,140343;41,646435;43,8325;37,298988;51,757278;953,400024;46,459999;1265,800049;2,966;368,899994;74,480003;445;381;126,400002;2,593;2440;21322;5751,25;21089;25852,09961;19898,75;2,207;2424,179199;1,11962;123,061996;0,88364;1,08497;1,49021;1,48328;1,55361;7,6026;8,73145;9,7936;1265,47998;1,5499;9,4871;14,3651;3,93802;63,77737
2017.06.14;18,2862;7,881716;102,767754;1,728272;6,347772;10,574671;76,374344;3,781401;13,115043;10,894007;13,659395;9,209553;3,265991;47,7215;11,576783;24,035158;4,1425;20,018932;71,474281;31,436556;181,275269;93,017799;38,849937;77,846497;206,098373;15,108182;116,493736;101,641815;181,207031;65,971954;34,404987;76,132004;171,449997;37,516899;30,343458;150,25;117,155228;92,474907;75,822655;21,48864;72,553284;34,120193;77,483795;63,674923;86,094215;25,816965;56,583313;24,781923;27,168604;37,777447;136,669998;102,053322;41,489029;43,998756;37,181355;51,839081;950,76001;44,73;1272,800049;2,933;368;73,5;443;377;125,550003;2,5705;2437,25;21371;5725,25;20961;25875,90039;19883,51953;2,138;2235,834229;1,120888;123,339996;0,87912;1,08591;1,48399;1,48735;1,5544;7,6107;8,73956;9,7368;1262,300049;1,54869;9,45412;14,31593;3,94231;63,653961
2017.06.15;18,033308;7,808227;102,556976;1,720227;6,265844;10,51359;75,645126;3,789191;12,784095;10,818927;13,58193;9,488349;3,267577;48,117565;11,627745;23,622025;4,093956;19,933628;71,564178;30,639179;184,168076;94,519081;38,807068;77,327728;209,718735;14,995304;116,804276;101,488594;182,311462;65,624603;34,198788;75,068001;170,550003;37,677624;30,164711;149,800003;117,393456;91,359222;75,369957;21,289671;71,654297;33,494755;78,307343;63,822338;85,876152;25,911732;56,647511;24,400225;27,151415;37,736984;135,080002;101,91423;41,368679;44,442066;37,498058;51,691841;942,309998;44,459999;1252,199951;3,056;365,5;71,910004;453,75;379,5;125,800003;2,564;2434,25;21363;5702,5;20848;25565,33984;19831,82031;2,162;2210,980713;1,121579;122,699997;0,87906;1,08918;1,48461;1,47748;1,54753;7,6048;8,74367;9,76111;1254,170044;1,54221;9,4497;14,15808;3,91477;64,421021
2017.06.16;18,120848;7,854157;102,57531;1,713523;6,216688;10,574671;76,52018;3,832817;12,831371;10,954069;13,513075;9,646333;3,302456;49,315434;11,738163;23,723015;4,13441;20,246422;72,013702;29,901608;185,100922;95,585106;38,858528;77,677612;210,153549;15,064767;117,682854;101,038513;183,994019;65,718483;33,72002;74,279999;170,479996;37,492165;30,53071;150,639999;118,549377;91,359222;75,030396;21,190187;68,321754;33,658325;78,552666;64,776649;87,507576;26,038092;57,008583;24,52746;27,194401;37,728893;134,869995;101,609886;41,748287;44,525181;37,353283;51,511871;939,780029;44,740002;1254;3,037;363,399994;71,879997;465,25;384;123,550003;2,5625;2433,75;21360,10938;5702;20941;25626,49023;19943,25977;2,157;2249,71875;1,114691;123,669998;0,8737;1,08702;1,4773;1,4691;1,5466;7,5777;8,694;9,75378;1258,97998;1,5414;9,4764;14,34871;3,9165;64,373238
2017.06.19;18,334833;7,881716;103,372589;1,705478;6,223241;10,620481;77,930023;3,842165;13,219054;10,969085;13,556109;9,60916;3,299285;49,753147;11,874061;23,759733;4,170885;20,123199;72,687988;30,788687;187,588547;95,487396;38,918552;78,678902;208,704224;15,359986;117,273842;100,904449;184,097565;66,535286;34,684662;73,959999;171,550003;38,901661;30,820101;152,869995;118,302345;91,960709;76,675873;21,624294;68,557846;34,687897;78,72789;64,210266;86,788773;26,235531;57,241257;24,675894;27,503912;37,68034;139,470001;101,983757;42,340847;45,153214;37,823826;52,092667;957,369995;44,200001;1244,199951;2,894;368,200012;71,389999;467;375,25;124,199997;2,5895;2447,5;21461;5766;21014;25924,55078;20067,75;2,19;2324,178955;1,120825;124,322998;0,87692;1,09028;1,4804;1,47017;1,54255;7,6146;8,73981;9,7403;1267,069946;1,54996;9,4605;14,33418;3,92363;64,602203
2017.06.20;18,334833;7,763074;102,703583;1,698774;6,25929;10,406696;77,589729;3,811005;12,878653;10,841451;13,43561;9,627747;3,258064;49,2668;11,491848;23,539398;4,150944;20,530779;72,283417;30,35013;186,881821;95,087624;39,115807;78,534103;203,848969;15,481546;117,357162;99,535042;184,097565;65,633995;34,369434;74,447998;170,550003;38,844769;30,752016;152,25;118,434685;91,562958;76,197037;21,24445;68,594162;34,543564;78,526375;63,86113;85,997307;26,504049;57,144981;23,813543;27,383547;37,170609;138,380005;102,557632;42,442696;45,042385;36,547939;52,788017;950,630005;43,23;1241;2,907;363,600006;71,349998;472,5;370;121,949997;2,555;2437,5;21437;5732,75;20810;25843,03906;20230,41016;2,153;2444,355713;1,114455;124,449997;0,87532;1,08766;1,47388;1,46789;1,54219;7,5903;8,69073;9,74722;1265,349976;1,54599;9,48289;14,4771;3,92442;65,070099
2017.06.21;18,412645;7,809782;102,70636;1,740339;6,282229;10,460142;77,638329;3,879559;12,992121;11,029149;13,917605;9,618454;3,286602;49,412708;11,381433;23,502676;4,208272;20,113718;72,058655;29,592625;187,67334;91,916267;38,78133;76,821091;201,312622;15,377352;116,478592;100,358597;183,666138;65,971954;34,573273;75,279999;169,619995;39,433304;31,24567;153,910004;119,043533;91,718193;75,848808;20,918858;69,229813;34,591679;78,324875;63,186142;84,390083;26,756767;57,241257;23,799408;27,374952;36,741779;143,289993;102,096786;42,896389;44,85767;36,448402;53,548782;959,450012;42,529999;1243,400024;2,893;360,100006;70,889999;464,5;368,75;119,349998;2,602;2433,5;21378;5796;21072;25694,58008;20138,78906;2,155;2408,293213;1,113697;123,989998;0,88159;1,08543;1,47769;1,46994;1,53831;7,594;8,68542;9,77567;1270;1,54657;9,51736;14,55457;3,94656;66,311661
2017.06.22;18,402918;7,89386;102,641945;1,752406;6,439531;10,429602;78,173103;3,837492;12,717905;10,91653;13,64218;9,516228;3,235868;49,801785;11,440887;23,291521;4,16673;20,047369;72,643044;29,702261;187,92778;92,244942;38,652687;77,002029;199,645905;15,377352;116,940605;99,803192;183,113922;65,962578;34,516388;76,522003;168,320007;39,161293;31,24567;153,399994;120,049461;91,145798;75,761703;20,737984;68,576004;34,957321;78,000694;62,906818;84,35778;26,898926;58,717632;23,990255;27,383547;36,74987;142,270004;100,992546;46,572159;45,504169;36,140747;54,006889;957,090027;42,740002;1247,599976;2,894;363;71,139999;461,25;362,75;113,449997;2,598;2431,75;21348;5785,75;20930;25674,5293;20110,50977;2,153;2427,029541;1,11672;124,310997;0,8809;1,0859;1,48813;1,47886;1,54064;7,6158;8,70956;9,76745;1275,380005;1,5508;9,52159;14,59409;3,94904;66,689148
2017.06.23;18,422375;7,931225;102,789192;1,753746;6,360881;10,368521;77,346649;3,815678;12,670629;10,878991;13,573324;9,414003;3,248552;49,218166;11,338964;23,135447;4,11771;20,037891;72,463226;30,988031;190,556732;92,484802;38,807068;76,567741;199,790833;15,455496;116,720978;99,937248;183,700653;66,854477;34,670444;76,690002;167,220001;38,038662;31,262695;155,070007;120,38475;92,727127;75,622437;20,638494;67,958557;34,659035;78,3424;63,318035;84,801987;26,9858;58,284344;24,145761;27,589893;36,72559;143,009995;101,696823;47,173985;45,328697;35,742603;54,12141;965,590027;43,009998;1256,199951;2,929;363,700012;72,650002;459,75;357,75;119,949997;2,623;2435;21339;5812,25;20834;25670,05078;20132,66992;2,144;2453,002686;1,114964;124,059998;0,87939;1,08349;1,47512;1,47844;1,53527;7,6105;8,6943;9,76024;1269,579956;1,549;9,46576;14,4615;3,91642;66,728981
